default,housing,loan,contact,month,day_of_week,poutcome,campaign,pdays,previous,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,deposit
no,no,no,cellular,may,mon,nonexistent,3,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,yes,telephone,may,mon,failure,1,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,5,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,nonexistent,3,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,yes,cellular,may,mon,nonexistent,3,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,nonexistent,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,failure,1,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,nonexistent,3,999,0,-1.8,92.893,-46.2,1.299,5099.1,1
no,yes,yes,cellular,may,mon,nonexistent,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,1
no,no,no,cellular,may,mon,failure,1,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,yes,cellular,may,mon,failure,2,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,failure,1,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,yes,telephone,may,mon,nonexistent,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,failure,2,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,yes,cellular,may,mon,nonexistent,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,nonexistent,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,failure,1,999,1,-1.8,92.893,-46.2,1.299,5099.1,1
no,yes,no,cellular,may,mon,nonexistent,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,failure,2,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,telephone,may,mon,failure,2,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,telephone,may,mon,nonexistent,3,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,yes,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,yes,cellular,may,mon,failure,2,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,yes,cellular,may,mon,nonexistent,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,nonexistent,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,1
no,yes,no,cellular,may,mon,failure,1,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,yes,telephone,may,mon,nonexistent,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,yes,cellular,may,mon,failure,1,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,yes,cellular,may,mon,nonexistent,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,failure,2,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,success,2,11,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,3,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,failure,1,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,telephone,may,mon,failure,1,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,telephone,may,mon,nonexistent,3,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,5,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,yes,cellular,may,mon,failure,3,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,failure,1,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,failure,2,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,yes,cellular,may,mon,failure,2,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,yes,cellular,may,mon,nonexistent,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,nonexistent,3,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,yes,cellular,may,mon,failure,1,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,yes,cellular,may,mon,failure,1,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,failure,1,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,nonexistent,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,yes,cellular,may,mon,nonexistent,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,failure,1,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,yes,cellular,may,mon,failure,1,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,yes,cellular,may,mon,nonexistent,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,failure,2,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,failure,2,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,telephone,may,mon,failure,1,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,failure,2,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,failure,2,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,yes,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,nonexistent,4,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,6,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,failure,2,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,yes,cellular,may,mon,nonexistent,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,3,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,yes,cellular,may,mon,nonexistent,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,failure,4,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,yes,cellular,may,mon,failure,1,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,failure,1,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,yes,cellular,may,mon,nonexistent,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,failure,1,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,yes,cellular,may,mon,nonexistent,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,yes,cellular,may,mon,failure,2,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,telephone,may,mon,nonexistent,5,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,nonexistent,5,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,failure,3,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,failure,2,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,nonexistent,3,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,nonexistent,3,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,6,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,6,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,failure,2,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,nonexistent,3,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,telephone,may,mon,nonexistent,4,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,yes,telephone,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,telephone,may,mon,nonexistent,3,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,failure,2,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,failure,2,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,nonexistent,4,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,failure,2,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,failure,2,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,1
no,no,no,cellular,may,mon,failure,2,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,nonexistent,3,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,telephone,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,telephone,may,mon,failure,2,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,success,2,10,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,yes,telephone,may,mon,failure,2,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,telephone,may,mon,nonexistent,4,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,5,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,failure,2,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,failure,2,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,failure,2,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,yes,cellular,may,mon,nonexistent,3,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,failure,2,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,telephone,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,failure,3,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,yes,cellular,may,mon,nonexistent,6,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,3,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,yes,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,3,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,failure,4,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,3,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,failure,2,999,2,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,telephone,may,mon,failure,3,999,2,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,nonexistent,4,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,failure,3,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,yes,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,failure,2,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,telephone,may,mon,failure,3,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,failure,3,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,failure,2,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,failure,2,999,2,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,nonexistent,7,999,0,-1.8,92.893,-46.2,1.299,5099.1,1
no,yes,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,yes,telephone,may,mon,failure,2,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,yes,cellular,may,mon,failure,3,12,2,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,5,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,nonexistent,3,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,failure,2,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,3,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,3,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,4,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,1
no,yes,no,cellular,may,mon,failure,3,999,2,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,telephone,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,failure,4,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,telephone,may,mon,nonexistent,4,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,failure,3,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,telephone,may,mon,nonexistent,3,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,5,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,3,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,3,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,failure,2,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,nonexistent,3,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,failure,4,999,1,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,3,999,0,-1.8,92.893,-46.2,1.299,5099.1,1
no,yes,yes,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,nonexistent,3,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,nonexistent,4,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,telephone,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,nonexistent,3,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,yes,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,no,no,cellular,may,mon,nonexistent,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0
no,yes,no,cellular,may,tue,failure,3,999,1,-1.8,92.893,-46.2,1.291,5099.1,0
no,no,no,cellular,may,tue,nonexistent,2,999,0,-1.8,92.893,-46.2,1.291,5099.1,0
no,no,no,cellular,may,tue,nonexistent,4,999,0,-1.8,92.893,-46.2,1.291,5099.1,0
no,no,no,cellular,may,tue,nonexistent,3,999,0,-1.8,92.893,-46.2,1.291,5099.1,0
no,yes,no,cellular,may,tue,nonexistent,2,999,0,-1.8,92.893,-46.2,1.291,5099.1,0
no,no,no,cellular,may,tue,nonexistent,2,999,0,-1.8,92.893,-46.2,1.291,5099.1,0
no,yes,no,cellular,may,tue,nonexistent,2,999,0,-1.8,92.893,-46.2,1.291,5099.1,0
no,no,no,telephone,may,tue,nonexistent,3,999,0,-1.8,92.893,-46.2,1.291,5099.1,0
no,yes,no,cellular,may,tue,nonexistent,2,999,0,-1.8,92.893,-46.2,1.291,5099.1,1
no,no,no,cellular,may,tue,nonexistent,8,999,0,-1.8,92.893,-46.2,1.291,5099.1,0
no,yes,no,cellular,may,tue,failure,2,999,1,-1.8,92.893,-46.2,1.291,5099.1,0
no,no,no,cellular,may,tue,failure,3,999,1,-1.8,92.893,-46.2,1.291,5099.1,0
no,yes,no,cellular,may,tue,nonexistent,5,999,0,-1.8,92.893,-46.2,1.291,5099.1,0
no,yes,no,telephone,may,tue,nonexistent,6,999,0,-1.8,92.893,-46.2,1.291,5099.1,0
no,yes,no,telephone,may,tue,failure,2,999,1,-1.8,92.893,-46.2,1.291,5099.1,0
no,yes,no,cellular,may,tue,nonexistent,5,999,0,-1.8,92.893,-46.2,1.291,5099.1,0
no,yes,no,cellular,may,tue,nonexistent,6,999,0,-1.8,92.893,-46.2,1.291,5099.1,0
no,no,no,cellular,may,tue,failure,2,999,1,-1.8,92.893,-46.2,1.291,5099.1,0
no,yes,no,telephone,may,tue,nonexistent,12,999,0,-1.8,92.893,-46.2,1.291,5099.1,0
no,yes,yes,cellular,may,tue,nonexistent,8,999,0,-1.8,92.893,-46.2,1.291,5099.1,0
no,yes,no,cellular,may,tue,failure,4,999,1,-1.8,92.893,-46.2,1.291,5099.1,0
no,yes,no,cellular,may,tue,nonexistent,2,999,0,-1.8,92.893,-46.2,1.291,5099.1,0
no,yes,yes,cellular,may,tue,failure,2,999,1,-1.8,92.893,-46.2,1.291,5099.1,0
no,yes,yes,cellular,may,tue,nonexistent,2,999,0,-1.8,92.893,-46.2,1.291,5099.1,0
no,yes,no,cellular,may,tue,nonexistent,6,999,0,-1.8,92.893,-46.2,1.291,5099.1,0
no,no,no,cellular,may,tue,nonexistent,3,999,0,-1.8,92.893,-46.2,1.291,5099.1,0
no,yes,no,cellular,may,tue,failure,3,999,1,-1.8,92.893,-46.2,1.291,5099.1,0
no,no,no,cellular,may,tue,failure,2,999,1,-1.8,92.893,-46.2,1.291,5099.1,0
no,yes,no,cellular,may,tue,nonexistent,2,999,0,-1.8,92.893,-46.2,1.291,5099.1,0
no,yes,yes,cellular,may,tue,failure,4,999,1,-1.8,92.893,-46.2,1.291,5099.1,0
no,yes,no,cellular,may,tue,nonexistent,3,999,0,-1.8,92.893,-46.2,1.291,5099.1,0
no,yes,no,cellular,may,tue,nonexistent,9,999,0,-1.8,92.893,-46.2,1.291,5099.1,0
no,no,no,cellular,may,tue,failure,2,999,1,-1.8,92.893,-46.2,1.291,5099.1,0
no,yes,no,cellular,may,tue,nonexistent,7,999,0,-1.8,92.893,-46.2,1.291,5099.1,0
no,yes,yes,cellular,may,tue,nonexistent,6,999,0,-1.8,92.893,-46.2,1.291,5099.1,0
no,yes,yes,telephone,may,tue,failure,2,999,1,-1.8,92.893,-46.2,1.291,5099.1,0
no,no,no,cellular,may,tue,failure,3,999,1,-1.8,92.893,-46.2,1.291,5099.1,0
no,no,yes,cellular,may,tue,failure,2,999,1,-1.8,92.893,-46.2,1.291,5099.1,0
no,yes,no,cellular,may,tue,nonexistent,12,999,0,-1.8,92.893,-46.2,1.291,5099.1,0
no,no,no,telephone,may,tue,failure,3,999,1,-1.8,92.893,-46.2,1.291,5099.1,0
no,no,yes,cellular,may,tue,failure,4,999,1,-1.8,92.893,-46.2,1.291,5099.1,0
no,no,no,cellular,may,tue,nonexistent,6,999,0,-1.8,92.893,-46.2,1.291,5099.1,0
no,no,no,cellular,may,tue,failure,2,999,1,-1.8,92.893,-46.2,1.291,5099.1,0
no,no,no,cellular,may,tue,failure,3,999,1,-1.8,92.893,-46.2,1.291,5099.1,0
no,yes,yes,cellular,may,tue,nonexistent,7,999,0,-1.8,92.893,-46.2,1.291,5099.1,0
no,yes,no,cellular,may,tue,failure,5,999,1,-1.8,92.893,-46.2,1.291,5099.1,0
